Year,Month,Day,Hour,Pressure,RH,Temperature,Precipitation,Wind_direction,Wind_speed,Solar_radiation,NO2,NOX,Average_8h_NOX,Max_8h_NOX,O3
2015,1,8,18,1029.7,71,-3.9,0,10,3.6,0,11.9,14.03894,18.1490336,48.16426879,69.74075353
2015,1,8,19,1029.5,80,-3.5,0,9,3.3,0,19.5,22.67169,16.9042786,48.16426879,60.74355214
2015,1,8,20,1029.3,80,-3.1,0,9,3.7,0,30.14330091,35.00323905,17.33941235,48.16426879,40.5
2015,1,8,21,1029.2,77,-3.5,0,9,2.7,0,40.9,47.43616,20.14967348,48.16426879,35
2015,1,8,22,1029,76,-3.6,0,9,2.1,0,34,37.71025,25.04879723,48.16426879,38.5
2015,1,8,23,1028.6,69,-3,0,10,2.7,0,32.3,35.34623,23.74204488,47.43616,42.8
2015,1,9,0,1028.2,66,-3,0,10,2.8,0,28.9,33.24826,27.17970613,47.43616,44.6
2015,1,9,1,1028.1,68,-3.1,0,10,2.8,0,24.4,26.96734,29.93454988,47.43616,49.9
2015,1,9,2,1027.8,76,-4,0,10,2.2,0,25.1,27.35063,31.55276363,47.43616,44.2
2015,1,9,3,1027.6,77,-3.8,0,9,2.4,0,20.8,22.52125,33.21672488,47.43616,62.3
2015,1,9,4,1027.4,80,-4.2,0,9,1.2,0,20.9,23.20418,33.19791988,47.43616,55.1
2015,1,9,5,1026.6,79,-3.6,0,9,1.3,0,16.5,18.3513,31.7230375,47.43616,60.6
2015,1,9,6,1026.6,78,-3.5,0,16,1.6,1800,13.4,14.49548,28.08743,37.71025,62.5
2015,1,9,7,1026.4,71,-1.8,0,7,3,9000,16.7,18.13667,25.18558375,35.34623,58.9
2015,1,9,8,1025.9,75,-0.8,0,8,3.6,9000,15.7,16.47877,23.03438875,33.24826,60.7
2015,1,9,9,1025.5,75,-1.1,0,7,3.9,8400,45.3,59.12814,20.9382025,27.35063,31
2015,1,9,10,1024.2,76,0.1,0.2,7,5.4,10200,66.5,127.23488,24.9583025,59.12814,17.4
2015,1,9,11,1022.9,73,0.8,0.2,6,5.8,15600,55.7,109.09394,37.44383375,127.23488,24.9
2015,1,9,12,1022.3,73,0.4,0,7,5.8,10200,36.2,64.61057,48.26542,127.23488,45.7
2015,1,9,13,1022,69,0.5,0,6,5.7,7800,27.8,48.04037,53.44121875,127.23488,53.6
